.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
lardcapablemud@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-14,2021-08-14 02:23:00 PDT,GMT-07:00,1628932980319,Completed,2021-08-14,2021-08-14 03:59:39 PDT,1628938779352,2,set_1,24,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-15,2021-08-15 02:33:00 PDT,GMT-07:00,1629019980359,Completed,2021-08-15,2021-08-15 02:49:57 PDT,1629020997922,2,set_2,48,9,A little,Quite a bit,Moderately,Not at all,Quite a bit,A little,Not at all,A little,Not at all,A little,Quite a bit,A little,Quite a bit,A little,No,Did not have to work today,0,Quite a bit,Might,Trying to decide,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-16,2021-08-16 02:21:00 PDT,GMT-07:00,1629105660309,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-08-17,2021-08-17 01:46:00 PDT,GMT-07:00,1629189960335,Completed,2021-08-17,2021-08-17 01:47:02 PDT,1629190022655,1,set_4,23,9,A little,Moderately,Moderately,A little,Extremely,Not at all,A little,Moderately,Moderately,Moderately,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-18,2021-08-18 02:39:00 PDT,GMT-07:00,1629279540247,Completed,2021-08-18,2021-08-18 02:39:52 PDT,1629279592555,1,set_3,25,9,Moderately,A little,Moderately,A little,Quite a bit,Not at all,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,No,No,0,,,,Not at all,Probably will,Sort of,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-08-19,2021-08-19 01:48:00 PDT,GMT-07:00,1629362880851,Completed,2021-08-19,2021-08-19 02:35:56 PDT,1629365756563,2,set_2,24,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-20,2021-08-20 02:28:00 PDT,GMT-07:00,1629451680381,Completed,2021-08-20,2021-08-20 02:34:47 PDT,1629452087077,2,set_3,25,9,Moderately,A little,Quite a bit,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,4,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-21,2021-08-21 02:37:00 PDT,GMT-07:00,1629538620359,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-22,2021-08-22 02:30:01 PDT,GMT-07:00,1629624601380,Completed,2021-08-22,2021-08-22 02:34:21 PDT,1629624861519,1,set_1,49,9,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,Somewhat,,,,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-08-23,2021-08-23 02:49:00 PDT,GMT-07:00,1629712140412,Completed,2021-08-23,2021-08-23 02:52:55 PDT,1629712375111,1,set_1,48,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,1 day,More,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,6,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-24,2021-08-24 02:43:10 PDT,GMT-07:00,1629798190411,Completed,2021-08-24,2021-08-24 03:18:17 PDT,1629800297161,2,set_1,24,9,Moderately,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-08-25,2021-08-25 01:49:03 PDT,GMT-07:00,1629881343675,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-26,2021-08-26 02:38:00 PDT,GMT-07:00,1629970680368,Completed,2021-08-26,2021-08-26 03:11:54 PDT,1629972714795,2,set_4,23,9,Quite a bit,A little,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,A little,Not at all,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-27,2021-08-27 02:19:00 PDT,GMT-07:00,1630055940424,Completed,2021-08-27,2021-08-27 02:19:45 PDT,1630055985927,1,set_1,25,9,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-08-28,2021-08-28 01:45:00 PDT,GMT-07:00,1630140300353,Completed,2021-08-28,2021-08-28 01:54:03 PDT,1630140843560,2,set_2,23,9,Moderately,Moderately,Quite a bit,A little,A little,Quite a bit,Extremely,Moderately,Very much so,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-29,2021-08-29 02:45:00 PDT,GMT-07:00,1630230300364,Completed,2021-08-29,2021-08-29 02:46:51 PDT,1630230411145,1,set_2,47,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,More,Neither more nor less,Less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-30,2021-08-30 02:28:00 PDT,GMT-07:00,1630315680315,Completed,2021-08-30,2021-08-30 02:45:57 PDT,1630316757107,2,set_2,47,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Not thought about it,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-08-31,2021-08-31 02:17:02 PDT,GMT-07:00,1630401422110,Completed,2021-08-31,2021-08-31 02:47:47 PDT,1630403267879,2,set_2,24,9,A little,Moderately,Moderately,A little,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-01,2021-09-01 02:36:00 PDT,GMT-07:00,1630488960407,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-09-02,2021-09-02 01:18:00 PDT,GMT-07:00,1630570680297,Completed,2021-09-02,2021-09-02 01:18:37 PDT,1630570717056,1,set_2,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-09-03,2021-09-03 01:44:00 PDT,GMT-07:00,1630658640336,Completed,2021-09-03,2021-09-03 02:34:43 PDT,1630661683402,2,set_4,24,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-09-04,2021-09-04 01:36:00 PDT,GMT-07:00,1630744560515,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-09-05,2021-09-05 02:12:00 PDT,GMT-07:00,1630833120291,Completed,2021-09-05,2021-09-05 02:15:16 PDT,1630833316079,1,set_4,47,9,Not at all,Extremely,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,A little,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-09-06,2021-09-06 02:25:00 PDT,GMT-07:00,1630920300305,Completed,2021-09-06,2021-09-06 02:34:29 PDT,1630920869870,2,set_3,48,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Very much so,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,Not at all,Might,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-09-07,2021-09-07 02:45:00 PDT,GMT-07:00,1631007900301,Completed,2021-09-07,2021-09-07 02:46:14 PDT,1631007974015,1,set_1,24,9,A little,Quite a bit,Moderately,Moderately,Extremely,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,No
lardcapablemud@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-09-08,2021-09-08 02:36:00 PDT,GMT-07:00,1631093760295,Completed,2021-09-08,2021-09-08 02:37:07 PDT,1631093827900,1,set_4,24,9,Moderately,A little,Quite a bit,A little,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,A little bit,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-09,2021-09-09 02:48:00 PDT,GMT-07:00,1631180880254,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-10,2021-09-10 02:40:00 PDT,GMT-07:00,1631266800336,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-11,2021-09-11 02:25:02 PDT,GMT-07:00,1631352302931,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-12,2021-09-12 02:17:00 PDT,GMT-07:00,1631438220330,Completed,2021-09-12,2021-09-12 03:22:36 PDT,1631442156849,2,set_3,48,9,A little,Moderately,Quite a bit,A little,Quite a bit,A little,Not at all,Quite a bit,A little,Quite a bit,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,Not at all,Might,No,Not at all,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-13,2021-09-13 02:34:00 PDT,GMT-07:00,1631525640408,Completed,2021-09-13,2021-09-13 02:45:14 PDT,1631526314593,2,set_4,47,9,A little,Moderately,Quite a bit,A little,Quite a bit,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Very much so,No,Did not have to work today,0,,,,,,,,Not at all,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-14,2021-09-14 02:10:01 PDT,GMT-07:00,1631610601162,Completed,2021-09-14,2021-09-14 03:28:44 PDT,1631615324437,2,set_4,24,9,A little,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,4,lardcapablemud,Daily,TIME,RANDOM,3,4,2021-09-15,2021-09-15 03:11:00 PDT,GMT-07:00,1631700660248,PartiallyCompleted,,,,,set_1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2021-09-16,2021-09-16 02:37:00 PDT,GMT-07:00,1631785020665,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,4,lardcapablemud,Daily,TIME,RANDOM,3,4,2021-09-17,2021-09-17 03:37:00 PDT,GMT-07:00,1631875020324,Completed,2021-09-17,2021-09-17 03:43:25 PDT,1631875405632,2,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Yes,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,3,lardcapablemud,Daily,BURST,RANDOM,1,2,2021-09-18,2021-09-18 01:49:00 PDT,GMT-07:00,1631954940336,Completed,2021-09-18,2021-09-18 02:28:40 PDT,1631957320183,2,set_4,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,3,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-09-19,2021-09-19 02:33:00 PDT,GMT-07:00,1632043980316,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,4,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-09-20,2021-09-20 02:42:00 PDT,GMT-07:00,1632130920337,Completed,2021-09-20,2021-09-20 03:18:43 PDT,1632133123475,2,set_4,47,9,A little,Moderately,Moderately,A little,Quite a bit,Not at all,A little,Not at all,Moderately,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Not at all,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,4,lardcapablemud,Daily,BURST,RANDOM,2,3,2021-09-21,2021-09-21 02:17:00 PDT,GMT-07:00,1632215820358,Completed,2021-09-21,2021-09-21 03:18:54 PDT,1632219534353,2,set_1,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,No,but I had a goal
lardcapablemud@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,4,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-09-22,2021-09-22 01:31:02 PDT,GMT-07:00,1632299462050,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,1,lardcapablemud,Daily,TIME,RANDOM,23,0,2021-09-22,2021-09-22 23:42:00 PDT,GMT-07:00,1632379320382,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,116,lardcapablemud,Daily,TIME,RANDOM,23,0,2021-09-23,2021-09-23 23:46:00 PDT,GMT-07:00,1632465960317,Completed,2021-09-23,2021-09-23 23:53:14 PDT,1632466394897,2,set_3,23,9,Quite a bit,A little,Moderately,Not at all,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,A little,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-09-25,2021-09-25 01:32:00 PDT,GMT-07:00,1632558720524,Completed,2021-09-25,2021-09-25 01:37:49 PDT,1632559069046,2,set_1,24,9,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Not at all,Moderately,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-09-26,2021-09-26 01:49:00 PDT,GMT-07:00,1632646140341,Completed,2021-09-26,2021-09-26 01:55:42 PDT,1632646542039,2,set_4,47,9,A little,Moderately,Quite a bit,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,Not at all,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,Moderately,Not at all,I am not experiencing viral symptoms,0 days,1 day,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2021-09-27,2021-09-27 01:33:00 PDT,GMT-07:00,1632731580939,Completed,2021-09-27,2021-09-27 01:59:59 PDT,1632733199472,2,set_1,49,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,More,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,Definitely will,No,but I had a goal
