.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
feistydaycarelung@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-02,2021-10-02 00:29:00 MDT,GMT-06:00,1633156140179,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-03,2021-10-03 00:47:00 MDT,GMT-06:00,1633243620159,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-04,2021-10-04 00:25:00 MDT,GMT-06:00,1633328700170,PartiallyCompleted,,,,,set_2,8,9,A little,Quite a bit,A little,Moderately,A little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-06,2021-10-06 00:14:00 MDT,GMT-06:00,1633500840143,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-06,2021-10-06 23:16:00 MDT,GMT-06:00,1633583760151,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-07,2021-10-07 23:41:00 MDT,GMT-06:00,1633671660144,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,30,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-08,2021-10-08 23:26:00 MDT,GMT-06:00,1633757160754,PartiallyCompleted,,,,,set_1,11,9,Not at all,Quite a bit,A little,Extremely,Moderately,Not at all,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-10-09,2021-10-09 21:36:00 MDT,GMT-06:00,1633836960130,Completed,2021-10-09,2021-10-09 21:39:23 MDT,1633837163237,1,set_4,24,9,Not at all,Moderately,A little,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,No,Did not have to work today,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-10,2021-10-10 23:44:00 MDT,GMT-06:00,1633931040104,Completed,2021-10-10,2021-10-10 23:46:05 MDT,1633931165449,1,set_4,47,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Very much so,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Not really,,,,,Sort of,Maybe,Not really,but had a goal,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Not at all,,,,,,,
feistydaycarelung@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,27,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-10-11,2021-10-11 22:13:00 MDT,GMT-06:00,1634011980167,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-12,2021-10-12 23:49:00 MDT,GMT-06:00,1634104140154,Completed,2021-10-12,2021-10-12 23:50:38 MDT,1634104238141,1,set_4,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Not at all,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,No,No,0,A little,Might,Not really,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-13,2021-10-13 23:39:00 MDT,GMT-06:00,1634189940169,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-14,2021-10-14 23:44:00 MDT,GMT-06:00,1634276640170,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,1,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-10-15,2021-10-15 22:34:00 MDT,GMT-06:00,1634358840168,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-17,2021-10-17 00:32:00 MDT,GMT-06:00,1634452320368,Completed,2021-10-17,2021-10-17 00:34:17 MDT,1634452457870,1,set_3,47,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Moderately,A little,Quite a bit,A little,Quite a bit,A little,Moderately,No,No,0,,,,,A little,Might,Not really,Sort of,Maybe,Not really,Yes,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,,,
feistydaycarelung@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-18,2021-10-18 00:19:00 MDT,GMT-06:00,1634537940178,Completed,2021-10-18,2021-10-18 00:43:27 MDT,1634539407625,2,set_3,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,A little,Moderately,Quite a bit,A little,No,Did not have to work today,0,,,,,A little,Might,Not really,Not really,Yes,Not really,but had a goal,Not really,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,More,Neither more nor less,Neither more nor less,Very little,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-19,2021-10-19 00:26:00 MDT,GMT-06:00,1634624760149,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,20,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-10-19,2021-10-19 22:35:00 MDT,GMT-06:00,1634704500370,Completed,2021-10-19,2021-10-19 23:36:37 MDT,1634708197338,2,set_4,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,A little,Not at all,Quite a bit,A little,Moderately,Moderately,A little,No,Yes,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,20,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-10-20,2021-10-20 21:24:00 MDT,GMT-06:00,1634786640746,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-10-22,2021-10-22 00:39:00 MDT,GMT-06:00,1634884740133,Completed,2021-10-22,2021-10-22 01:04:13 MDT,1634886253681,2,set_3,23,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,21,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-10-23,2021-10-23 01:49:00 MDT,GMT-06:00,1634975340198,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-10-24,2021-10-24 01:30:00 MDT,GMT-06:00,1635060600159,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,3,feistydaycarelung,Daily,TIME,RANDOM,2,3,2021-10-25,2021-10-25 02:28:00 MDT,GMT-06:00,1635150480214,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-10-26,2021-10-26 01:40:00 MDT,GMT-06:00,1635234000151,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-10-27,2021-10-27 01:36:00 MDT,GMT-06:00,1635320160164,PartiallyCompleted,,,,,set_4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-10-27,2021-10-27 23:48:00 MDT,GMT-06:00,1635400080179,Completed,2021-10-28,2021-10-28 00:13:01 MDT,1635401581970,2,set_3,23,9,A little,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,1,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-10-28,2021-10-28 22:46:00 MDT,GMT-06:00,1635482760158,PartiallyCompleted,,,,,set_3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-10-29,2021-10-29 21:36:00 MDT,GMT-06:00,1635564960195,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-10-30,2021-10-30 21:38:00 MDT,GMT-06:00,1635651480177,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-10-31,2021-10-31 22:17:00 MDT,GMT-06:00,1635740220159,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
