.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
synapseevaluatechevron@timestudy_com/2022-02-20/phone_promptresponse_clean_2022-02-20.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-02-20,2022-02-20 21:37:00 EST,GMT-05:00,1645411020259,Completed,2022-02-20,2022-02-20 21:38:42 EST,1645411122329,1,set_1,48,9,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Sort of,Sort of,A little,Quite a bit,I am not experiencing viral symptoms,5 or more days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2022-02-21,2022-02-21 22:35:00 EST,GMT-05:00,1645500900386,Completed,2022-02-21,2022-02-21 22:35:39 EST,1645500939030,1,set_1,25,9,Not at all,Not at all,Quite a bit,Moderately,Extremely,A little,Moderately,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-02-22,2022-02-22 21:36:00 EST,GMT-05:00,1645583760278,Completed,2022-02-22,2022-02-22 21:37:46 EST,1645583866644,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes
synapseevaluatechevron@timestudy_com/2022-02-23/phone_promptresponse_clean_2022-02-23.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2022-02-23,2022-02-23 22:34:00 EST,GMT-05:00,1645673640218,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2022-02-25,2022-02-25 22:29:00 EST,GMT-05:00,1645846140250,Completed,2022-02-25,2022-02-25 22:29:54 EST,1645846194902,1,set_4,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-02-26/phone_promptresponse_clean_2022-02-26.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2022-02-26,2022-02-26 22:38:00 EST,GMT-05:00,1645933080233,Completed,2022-02-26,2022-02-26 22:45:12 EST,1645933512042,2,set_2,24,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2022-02-27/phone_promptresponse_clean_2022-02-27.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-02-27,2022-02-27 21:43:00 EST,GMT-05:00,1646016180413,Completed,2022-02-27,2022-02-27 21:44:36 EST,1646016276975,1,set_2,47,9,Not at all,Quite a bit,A little,Not at all,Quite a bit,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Moderately,A little,I am not experiencing viral symptoms,4 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Quite a bit,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-02-28,2022-02-28 21:16:00 EST,GMT-05:00,1646100960243,Completed,2022-02-28,2022-02-28 21:16:32 EST,1646100992062,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-01/phone_promptresponse_clean_2022-03-01.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-01,2022-03-01 21:39:00 EST,GMT-05:00,1646188740359,Completed,2022-03-01,2022-03-01 21:44:22 EST,1646189062144,2,set_4,24,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,Very much so,Not at all,Quite a bit,Moderately,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-02/phone_promptresponse_clean_2022-03-02.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-02,2022-03-02 21:38:00 EST,GMT-05:00,1646275080303,Completed,2022-03-02,2022-03-02 21:40:55 EST,1646275255932,1,set_2,25,9,Not at all,Extremely,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,Very much so,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Might,Yes
synapseevaluatechevron@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-03,2022-03-03 21:43:00 EST,GMT-05:00,1646361780248,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-04/phone_promptresponse_clean_2022-03-04.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-03-04,2022-03-04 21:25:00 EST,GMT-05:00,1646447100334,Completed,2022-03-04,2022-03-04 21:25:46 EST,1646447146480,1,set_2,24,9,Not at all,Extremely,Quite a bit,Not at all,Moderately,Moderately,A little,Quite a bit,A little,Quite a bit,Very much so,A little,Not at all,Very much so,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2022-03-05/phone_promptresponse_clean_2022-03-05.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-03-05,2022-03-05 21:47:00 EST,GMT-05:00,1646534820255,Completed,2022-03-05,2022-03-05 22:28:14 EST,1646537294835,2,set_4,23,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,No,No,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,23,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-03-06,2022-03-06 21:26:00 EST,GMT-05:00,1646619960316,Completed,2022-03-06,2022-03-06 21:27:49 EST,1646620069373,1,set_1,48,9,A little,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,Maybe,Not really,Yes,Yes,Yes,Yes,Yes,A little,A little,I am not experiencing viral symptoms,5 or more days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Extremely,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-07/phone_promptresponse_clean_2022-03-07.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-03-07,2022-03-07 21:48:00 EST,GMT-05:00,1646707680329,Completed,2022-03-07,2022-03-07 21:52:29 EST,1646707949467,1,set_4,23,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-08/phone_promptresponse_clean_2022-03-08.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-08,2022-03-08 21:46:00 EST,GMT-05:00,1646793960326,Completed,2022-03-08,2022-03-08 21:46:49 EST,1646794009113,1,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,
synapseevaluatechevron@timestudy_com/2022-03-09/phone_promptresponse_clean_2022-03-09.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-09,2022-03-09 21:13:00 EST,GMT-05:00,1646878380306,Completed,2022-03-09,2022-03-09 21:14:46 EST,1646878486130,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes
synapseevaluatechevron@timestudy_com/2022-03-10/phone_promptresponse_clean_2022-03-10.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-10,2022-03-10 21:29:00 EST,GMT-05:00,1646965740253,Completed,2022-03-10,2022-03-10 21:29:56 EST,1646965796633,1,set_1,24,9,Not at all,Moderately,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-11/phone_promptresponse_clean_2022-03-11.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-11,2022-03-11 21:39:00 EST,GMT-05:00,1647052740297,Completed,2022-03-11,2022-03-11 21:39:44 EST,1647052784535,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
synapseevaluatechevron@timestudy_com/2022-03-12/phone_promptresponse_clean_2022-03-12.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-12,2022-03-12 21:49:00 EST,GMT-05:00,1647139740290,Completed,2022-03-12,2022-03-12 21:50:12 EST,1647139812749,1,set_3,24,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,
synapseevaluatechevron@timestudy_com/2022-03-13/phone_promptresponse_clean_2022-03-13.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2022-03-13,2022-03-13 22:20:00 EDT,GMT-04:00,1647224400361,Completed,2022-03-13,2022-03-13 22:22:43 EDT,1647224563864,1,set_2,49,9,Not at all,Extremely,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Yes,0,,,,,,,,Yes,Yes,Sort of,Yes,No,Sort of,Quite a bit,Moderately,I am not experiencing viral symptoms,3 days,3 days,More,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,Very much,Very much so,Definitely will,Trying to decide
synapseevaluatechevron@timestudy_com/2022-03-14/phone_promptresponse_clean_2022-03-14.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-14,2022-03-14 21:30:00 EDT,GMT-04:00,1647307800272,Completed,2022-03-14,2022-03-14 21:30:38 EDT,1647307838457,1,set_4,23,9,A little,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-15/phone_promptresponse_clean_2022-03-15.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2022-03-15,2022-03-15 22:17:00 EDT,GMT-04:00,1647397020313,Completed,2022-03-15,2022-03-15 22:17:38 EDT,1647397058631,1,set_3,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,
synapseevaluatechevron@timestudy_com/2022-03-16/phone_promptresponse_clean_2022-03-16.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2022-03-16,2022-03-16 21:31:00 EDT,GMT-04:00,1647480660215,Completed,2022-03-16,2022-03-16 21:39:52 EDT,1647481192494,2,set_2,24,9,Not at all,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Trying to decide
synapseevaluatechevron@timestudy_com/2022-03-17/phone_promptresponse_clean_2022-03-17.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-03-17,2022-03-17 21:14:00 EDT,GMT-04:00,1647566040225,Completed,2022-03-17,2022-03-17 21:14:51 EDT,1647566091597,1,set_4,24,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Yes,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2022-03-18/phone_promptresponse_clean_2022-03-18.csv,22,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-03-18,2022-03-18 21:36:00 EDT,GMT-04:00,1647653760271,Completed,2022-03-18,2022-03-18 21:36:42 EDT,1647653802364,1,set_3,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2022-03-19/phone_promptresponse_clean_2022-03-19.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,21,22,2022-03-19,2022-03-19 21:22:00 EDT,GMT-04:00,1647739320274,Completed,2022-03-19,2022-03-19 21:23:15 EDT,1647739395723,1,set_1,24,9,Moderately,A little,Extremely,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Yes,Did not have to work today,0,,,,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,21,synapseevaluatechevron,Daily,BURST,RANDOM,20,21,2022-03-20,2022-03-20 20:38:00 EDT,GMT-04:00,1647823080210,Completed,2022-03-20,2022-03-20 20:40:25 EDT,1647823225823,1,set_4,47,9,A little,Not at all,Extremely,Not at all,Extremely,A little,Moderately,Moderately,Not at all,Very much so,Not at all,Very much so,Quite a bit,Not at all,Yes,Yes,0,A little,Might,Sort of,,,,,Yes,Maybe,Sort of,Maybe,Sort of,Not really,Moderately,A little,I am currently experiencing mild-moderate viral symptoms,3 days,0 days,A lot more,Neither more nor less,A lot more,Not at all,Quite a bit,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-21/phone_promptresponse_clean_2022-03-21.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2022-03-21,2022-03-21 19:26:00 EDT,GMT-04:00,1647905160222,Completed,2022-03-21,2022-03-21 19:26:56 EDT,1647905216668,1,set_1,24,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Yes,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-22/phone_promptresponse_clean_2022-03-22.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2022-03-22,2022-03-22 19:48:00 EDT,GMT-04:00,1647992880349,Completed,2022-03-22,2022-03-22 19:54:59 EDT,1647993299412,2,set_3,24,9,A little,Extremely,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,Not at all,,,
synapseevaluatechevron@timestudy_com/2022-03-23/phone_promptresponse_clean_2022-03-23.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-23,2022-03-23 20:26:00 EDT,GMT-04:00,1648081560266,Completed,2022-03-23,2022-03-23 20:26:50 EDT,1648081610172,1,set_2,23,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
synapseevaluatechevron@timestudy_com/2022-03-24/phone_promptresponse_clean_2022-03-24.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-24,2022-03-24 20:45:00 EDT,GMT-04:00,1648169100223,Completed,2022-03-24,2022-03-24 20:45:41 EDT,1648169141758,1,set_1,25,9,Not at all,Extremely,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,A little bit,,,
synapseevaluatechevron@timestudy_com/2022-03-25/phone_promptresponse_clean_2022-03-25.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-25,2022-03-25 20:27:00 EDT,GMT-04:00,1648254420201,Completed,2022-03-25,2022-03-25 20:29:42 EDT,1648254582997,1,set_3,25,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all,,,
synapseevaluatechevron@timestudy_com/2022-03-26/phone_promptresponse_clean_2022-03-26.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-26,2022-03-26 20:37:00 EDT,GMT-04:00,1648341420268,Completed,2022-03-26,2022-03-26 20:53:05 EDT,1648342385596,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,No
synapseevaluatechevron@timestudy_com/2022-03-27/phone_promptresponse_clean_2022-03-27.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-27,2022-03-27 20:39:00 EDT,GMT-04:00,1648427940207,Completed,2022-03-27,2022-03-27 20:40:29 EDT,1648428029487,1,set_1,49,9,Not at all,Extremely,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,4 days,3 days,Neither more nor less,Neither more nor less,More,Moderate,Moderate,,,,Somewhat,,,
synapseevaluatechevron@timestudy_com/2022-03-28/phone_promptresponse_clean_2022-03-28.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-28,2022-03-28 20:42:00 EDT,GMT-04:00,1648514520324,Completed,2022-03-28,2022-03-28 20:42:37 EDT,1648514557505,1,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2022-03-29/phone_promptresponse_clean_2022-03-29.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-29,2022-03-29 20:17:00 EDT,GMT-04:00,1648599420180,Completed,2022-03-29,2022-03-29 20:17:42 EDT,1648599462483,1,set_3,24,9,Not at all,Extremely,Not at all,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Not at all,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Not at all,,,
synapseevaluatechevron@timestudy_com/2022-03-30/phone_promptresponse_clean_2022-03-30.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-30,2022-03-30 20:19:00 EDT,GMT-04:00,1648685940233,Completed,2022-03-30,2022-03-30 20:19:48 EDT,1648685988180,1,set_4,23,9,A little,Extremely,Not at all,A little,Extremely,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-03-31/phone_promptresponse_clean_2022-03-31.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-03-31,2022-03-31 20:14:00 EDT,GMT-04:00,1648772040280,Completed,2022-03-31,2022-03-31 20:25:32 EDT,1648772732607,2,set_4,24,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Yes,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-04-01/phone_promptresponse_clean_2022-04-01.csv,21,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-04-01,2022-04-01 20:18:00 EDT,GMT-04:00,1648858680201,Completed,2022-04-01,2022-04-01 20:18:51 EDT,1648858731571,1,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-04-02/phone_promptresponse_clean_2022-04-02.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-04-02,2022-04-02 20:21:00 EDT,GMT-04:00,1648945260211,Completed,2022-04-02,2022-04-02 20:26:46 EDT,1648945606670,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2022-04-03/phone_promptresponse_clean_2022-04-03.csv,20,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2022-04-03,2022-04-03 20:18:00 EDT,GMT-04:00,1649031480298,Completed,2022-04-03,2022-04-03 20:24:27 EDT,1649031867080,2,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Yes,Maybe,Yes,No,Sort of,Yes,Moderately,Moderately,I am not experiencing viral symptoms,5 or more days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit,Very much so,Probably will,Sort of,,,,
