.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
rangerabrasivedislike@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-14,2022-02-14 19:47:00 CST,GMT-06:00,1644889620124,Completed,2022-02-14,2022-02-14 19:48:52 CST,1644889732219,1,set_2,23,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,A little,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-15/phone_promptresponse_clean_2022-02-15.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-02-15,2022-02-15 20:11:00 CST,GMT-06:00,1644977460154,Completed,2022-02-15,2022-02-15 20:17:20 CST,1644977840942,2,set_2,23,9,Quite a bit,Moderately,Quite a bit,A little,Moderately,A little,Quite a bit,A little,Moderately,A little,Moderately,Not at all,A little,Very much so,Yes,No,0,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-16,2022-02-16 19:39:00 CST,GMT-06:00,1645061940146,Completed,2022-02-16,2022-02-16 19:44:31 CST,1645062271411,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-17/phone_promptresponse_clean_2022-02-17.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-17,2022-02-17 19:24:00 CST,GMT-06:00,1645147440113,Completed,2022-02-17,2022-02-17 19:25:51 CST,1645147551281,1,set_2,24,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,14,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2022-02-18,2022-02-18 22:39:00 CST,GMT-06:00,1645245540302,Completed,2022-02-18,2022-02-18 22:58:51 CST,1645246731516,2,set_1,25,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Moderately,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-19/phone_promptresponse_clean_2022-02-19.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2022-02-19,2022-02-19 22:48:00 CST,GMT-06:00,1645332480117,Completed,2022-02-19,2022-02-19 22:53:47 CST,1645332827033,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,A little,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-20/phone_promptresponse_clean_2022-02-20.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2022-02-20,2022-02-20 22:37:00 CST,GMT-06:00,1645418220140,Completed,2022-02-20,2022-02-20 22:43:08 CST,1645418588945,1,set_2,48,9,Not at all,Extremely,A little,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,Somewhat,,,,,No,No and I didn't have a goal,No,but had a goal,No,,,No,,Not at all,Moderately,I am not experiencing viral symptoms,0 days,0 days,More,A lot more,Neither more nor less,Extremely,Extremely
rangerabrasivedislike@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,16,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2022-02-21,2022-02-21 22:28:00 CST,GMT-06:00,1645504080147,Completed,2022-02-21,2022-02-21 22:29:13 CST,1645504153329,1,set_1,25,9,Not at all,Extremely,Moderately,Extremely,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Moderately,Quite a bit,No,No,0,,,,,,,Very much,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-22,2022-02-22 19:46:00 CST,GMT-06:00,1645580760111,Completed,2022-02-22,2022-02-22 19:46:43 CST,1645580803347,1,set_2,23,9,A little,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-23/phone_promptresponse_clean_2022-02-23.csv,14,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-23,2022-02-23 19:29:00 CST,GMT-06:00,1645666140194,Completed,2022-02-23,2022-02-23 19:29:47 CST,1645666187730,1,set_3,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Quite a bit,A little,Very much so,No,No,0,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-24/phone_promptresponse_clean_2022-02-24.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-02-24,2022-02-24 20:33:00 CST,GMT-06:00,1645756380230,Completed,2022-02-24,2022-02-24 20:36:38 CST,1645756598965,1,set_2,24,9,Not at all,Extremely,Moderately,Extremely,Extremely,A little,Moderately,Not at all,Not at all,Very much so,Moderately,Not at all,Moderately,Moderately,No,No,0,Quite a bit,Probably will,Trying to decide,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-02-25,2022-02-25 20:48:00 CST,GMT-06:00,1645843680112,Completed,2022-02-25,2022-02-25 20:49:13 CST,1645843753054,1,set_4,23,9,A little,Extremely,Quite a bit,Moderately,Extremely,A little,Moderately,A little,Moderately,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,Very much so,Might,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-02-27/phone_promptresponse_clean_2022-02-27.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2022-02-27,2022-02-27 20:36:00 CST,GMT-06:00,1646015760171,Completed,2022-02-27,2022-02-27 20:38:55 CST,1646015935713,1,set_1,48,9,A little,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Very much so,Might,Yes,Yes,Sort of,Yes,Yes,Yes,Not really,,,Yes,,Moderately,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit
rangerabrasivedislike@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-02-28,2022-02-28 19:43:00 CST,GMT-06:00,1646098980171,Completed,2022-02-28,2022-02-28 19:43:54 CST,1646099034996,1,set_4,23,9,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Very much so,Quite a bit,Moderately,Not sure,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-03-01/phone_promptresponse_clean_2022-03-01.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2022-03-01,2022-03-01 21:16:00 CST,GMT-06:00,1646190960185,Completed,2022-03-01,2022-03-01 21:19:38 CST,1646191178755,1,set_4,23,9,Not at all,Extremely,Quite a bit,Extremely,Moderately,A little,Extremely,A little,A little,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-03-02/phone_promptresponse_clean_2022-03-02.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2022-03-02,2022-03-02 21:36:00 CST,GMT-06:00,1646278560152,Completed,2022-03-02,2022-03-02 21:37:43 CST,1646278663821,1,set_4,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,A little,Quite a bit,A little,Not at all,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Yes,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2022-03-03,2022-03-03 19:47:00 CST,GMT-06:00,1646358420143,Completed,2022-03-03,2022-03-03 19:47:55 CST,1646358475068,1,set_2,23,9,Not at all,Extremely,Moderately,Quite a bit,Quite a bit,A little,Moderately,A little,A little,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Not sure,No,0,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
