.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
reliablydetaildebate@timestudy_com/2022-04-28/phone_promptresponse_clean_2022-04-28.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-04-28,2022-04-28 21:44:00 PDT,GMT-07:00,1651207440593,Completed,2022-04-28,2022-04-28 21:53:23 PDT,1651208003006,2,set_3,23,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-04-29/phone_promptresponse_clean_2022-04-29.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-04-29,2022-04-29 22:36:00 PDT,GMT-07:00,1651296960244,Completed,2022-04-29,2022-04-29 22:36:49 PDT,1651297009559,1,set_1,24,9,A little,A little,A little,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-04-30/phone_promptresponse_clean_2022-04-30.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-04-30,2022-04-30 22:25:00 PDT,GMT-07:00,1651382700162,Completed,2022-04-30,2022-04-30 22:27:00 PDT,1651382820410,1,set_1,25,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,No,Yes,,,
reliablydetaildebate@timestudy_com/2022-05-01/phone_promptresponse_clean_2022-05-01.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-01,2022-05-01 21:27:00 PDT,GMT-07:00,1651465620237,Completed,2022-05-01,2022-05-01 21:36:05 PDT,1651466165180,2,set_3,49,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Not really,Yes,Not really,Yes,Quite a bit,Probably will,Not really,Not really,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-02/phone_promptresponse_clean_2022-05-02.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-02,2022-05-02 21:44:00 PDT,GMT-07:00,1651553040181,Completed,2022-05-02,2022-05-02 21:44:50 PDT,1651553090498,1,set_1,24,9,A little,A little,Moderately,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Yes,Yes,,,
reliablydetaildebate@timestudy_com/2022-05-04/phone_promptresponse_clean_2022-05-04.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-04,2022-05-04 21:20:00 PDT,GMT-07:00,1651724400269,Completed,2022-05-04,2022-05-04 21:21:13 PDT,1651724473352,1,set_3,23,9,Not at all,A little,A little,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,No,0,,,,,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-05/phone_promptresponse_clean_2022-05-05.csv,26,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-05,2022-05-05 22:36:00 PDT,GMT-07:00,1651815360202,Completed,2022-05-05,2022-05-05 22:38:59 PDT,1651815539816,1,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,Maybe,,,
reliablydetaildebate@timestudy_com/2022-05-06/phone_promptresponse_clean_2022-05-06.csv,31,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-06,2022-05-06 22:41:00 PDT,GMT-07:00,1651902060285,Completed,2022-05-06,2022-05-06 22:43:39 PDT,1651902219413,1,set_2,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2022-05-07/phone_promptresponse_clean_2022-05-07.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-05-07,2022-05-07 22:26:00 PDT,GMT-07:00,1651987560225,Completed,2022-05-07,2022-05-07 22:28:24 PDT,1651987704167,1,set_3,24,9,Not at all,Moderately,Quite a bit,Not at all,Extremely,A little,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-08/phone_promptresponse_clean_2022-05-08.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-05-08,2022-05-08 21:38:00 PDT,GMT-07:00,1652071080202,Completed,2022-05-08,2022-05-08 21:42:05 PDT,1652071325836,1,set_3,48,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Not really,No and I didn't have a goal,Yes,Maybe,A little,Probably will,Sort of,Sort of,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,A little bit,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-09/phone_promptresponse_clean_2022-05-09.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-05-09,2022-05-09 21:14:00 PDT,GMT-07:00,1652156040214,Completed,2022-05-09,2022-05-09 21:14:58 PDT,1652156098117,1,set_3,24,9,Quite a bit,A little,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Quite a bit,Very much so,Quite a bit,Not at all,Not at all,A little,No,No,0,,,,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,Somewhat,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-10/phone_promptresponse_clean_2022-05-10.csv,24,reliablydetaildebate,Daily,BURST,RANDOM,23,0,2022-05-10,2022-05-10 23:16:00 PDT,GMT-07:00,1652249760192,Completed,2022-05-10,2022-05-10 23:18:50 PDT,1652249930769,1,set_3,23,9,A little,A little,Not at all,Not at all,Quite a bit,Not at all,Not at all,A little,Moderately,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-11/phone_promptresponse_clean_2022-05-11.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-11,2022-05-11 22:32:00 PDT,GMT-07:00,1652333520226,Completed,2022-05-11,2022-05-11 22:33:53 PDT,1652333633570,1,set_2,23,9,Extremely,Not at all,Moderately,Not at all,Moderately,Extremely,Extremely,Extremely,Very much so,Moderately,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
reliablydetaildebate@timestudy_com/2022-05-13/phone_promptresponse_clean_2022-05-13.csv,35,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-13,2022-05-13 22:46:00 PDT,GMT-07:00,1652507160258,Completed,2022-05-13,2022-05-13 22:51:21 PDT,1652507481404,2,set_2,23,9,Moderately,Moderately,Quite a bit,A little,A little,A little,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2022-05-14/phone_promptresponse_clean_2022-05-14.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-14,2022-05-14 22:26:06 PDT,GMT-07:00,1652592366625,Completed,2022-05-14,2022-05-14 22:26:51 PDT,1652592411145,1,set_3,23,9,A little,A little,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-15/phone_promptresponse_clean_2022-05-15.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-15,2022-05-15 21:23:00 PDT,GMT-07:00,1652674980273,Completed,2022-05-15,2022-05-15 21:26:09 PDT,1652675169901,1,set_4,48,9,A little,A little,Quite a bit,A little,Quite a bit,Not at all,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Sort of,No and I didn't have a goal,Sort of,Maybe,,,,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-16/phone_promptresponse_clean_2022-05-16.csv,25,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-16,2022-05-16 22:25:00 PDT,GMT-07:00,1652765100218,Completed,2022-05-16,2022-05-16 22:27:20 PDT,1652765240239,1,set_4,23,9,A little,A little,Moderately,A little,Quite a bit,A little,Moderately,A little,A little,Quite a bit,Quite a bit,A little,A little,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-17/phone_promptresponse_clean_2022-05-17.csv,32,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-17,2022-05-17 21:49:00 PDT,GMT-07:00,1652849340267,Completed,2022-05-17,2022-05-17 21:49:50 PDT,1652849390425,1,set_1,24,9,A little,A little,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-05-18/phone_promptresponse_clean_2022-05-18.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-18,2022-05-18 21:39:00 PDT,GMT-07:00,1652935140284,Completed,2022-05-18,2022-05-18 21:41:58 PDT,1652935318475,1,set_4,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Moderately,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-19/phone_promptresponse_clean_2022-05-19.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-05-19,2022-05-19 21:47:00 PDT,GMT-07:00,1653022020224,Completed,2022-05-19,2022-05-19 21:47:50 PDT,1653022070117,1,set_3,23,9,A little,A little,A little,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Very much so,Very much so,Very much so,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-20/phone_promptresponse_clean_2022-05-20.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-05-20,2022-05-20 21:25:00 PDT,GMT-07:00,1653107100214,Completed,2022-05-20,2022-05-20 21:49:56 PDT,1653108596651,2,set_4,23,9,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,No,No,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-21/phone_promptresponse_clean_2022-05-21.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2022-05-21,2022-05-21 22:24:00 PDT,GMT-07:00,1653197040260,Completed,2022-05-21,2022-05-21 22:25:56 PDT,1653197156605,1,set_4,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Not at all,A little,A little,A little,Very much so,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,A little,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,Somewhat,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-22/phone_promptresponse_clean_2022-05-22.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2022-05-22,2022-05-22 20:45:00 PDT,GMT-07:00,1653277500199,Completed,2022-05-22,2022-05-22 20:48:45 PDT,1653277725118,1,set_1,48,9,A little,Moderately,Quite a bit,Not at all,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,No,Yes,No,Maybe,,,,Not really,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,Not at all,Definitely will not,No,Yes,,,
reliablydetaildebate@timestudy_com/2022-05-23/phone_promptresponse_clean_2022-05-23.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-23,2022-05-23 21:40:00 PDT,GMT-07:00,1653367200293,Completed,2022-05-23,2022-05-23 21:46:14 PDT,1653367574470,2,set_3,23,9,A little,A little,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Very much so,Very much so,A little,A little,Moderately,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-24/phone_promptresponse_clean_2022-05-24.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-24,2022-05-24 22:36:07 PDT,GMT-07:00,1653456967359,Completed,2022-05-24,2022-05-24 22:37:02 PDT,1653457022350,1,set_1,25,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,A little,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,A little,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-05-25/phone_promptresponse_clean_2022-05-25.csv,43,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-25,2022-05-25 21:49:00 PDT,GMT-07:00,1653540540236,Completed,2022-05-25,2022-05-25 21:50:53 PDT,1653540653168,1,set_3,24,9,Moderately,Quite a bit,A little,Moderately,Moderately,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,No,No,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-26/phone_promptresponse_clean_2022-05-26.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-26,2022-05-26 21:34:00 PDT,GMT-07:00,1653626040219,Completed,2022-05-26,2022-05-26 21:34:51 PDT,1653626091801,1,set_1,25,9,A little,A little,A little,Quite a bit,Extremely,A little,A little,Moderately,A little,Quite a bit,Very much so,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-05-27/phone_promptresponse_clean_2022-05-27.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-27,2022-05-27 21:49:00 PDT,GMT-07:00,1653713340222,Completed,2022-05-27,2022-05-27 22:00:50 PDT,1653714050577,2,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Very much so,Not at all,Moderately,Quite a bit,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-28/phone_promptresponse_clean_2022-05-28.csv,25,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-28,2022-05-28 22:43:00 PDT,GMT-07:00,1653802980259,Completed,2022-05-28,2022-05-28 22:44:06 PDT,1653803046537,1,set_4,23,9,A little,Extremely,Moderately,Quite a bit,Moderately,A little,A little,Moderately,A little,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,Not at all,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-30/phone_promptresponse_clean_2022-05-30.csv,32,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-05-30,2022-05-30 21:32:00 PDT,GMT-07:00,1653971520226,Completed,2022-05-30,2022-05-30 21:33:21 PDT,1653971601818,1,set_4,23,9,Not at all,Quite a bit,Extremely,Moderately,Moderately,A little,Not at all,A little,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not sure,Did not have to work today,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-05-31/phone_promptresponse_clean_2022-05-31.csv,33,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-05-31,2022-05-31 22:44:10 PDT,GMT-07:00,1654062250440,Completed,2022-05-31,2022-05-31 22:45:11 PDT,1654062311469,1,set_2,24,9,A little,Quite a bit,Quite a bit,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes
reliablydetaildebate@timestudy_com/2022-06-01/phone_promptresponse_clean_2022-06-01.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-06-01,2022-06-01 21:21:00 PDT,GMT-07:00,1654143660331,Completed,2022-06-01,2022-06-01 21:24:20 PDT,1654143860665,1,set_1,25,9,A little,Not at all,Moderately,Not at all,Moderately,Moderately,A little,Moderately,Not at all,A little,Moderately,A little,A little,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,Not at all,Definitely will not,No,but I had a goal,,,
reliablydetaildebate@timestudy_com/2022-06-02/phone_promptresponse_clean_2022-06-02.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-06-02,2022-06-02 21:10:10 PDT,GMT-07:00,1654229410620,Completed,2022-06-02,2022-06-02 21:11:33 PDT,1654229493289,1,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Moderately,Very much so,Quite a bit,A little,A little,Moderately,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2022-06-03/phone_promptresponse_clean_2022-06-03.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-06-03,2022-06-03 21:46:01 PDT,GMT-07:00,1654317961391,Completed,2022-06-03,2022-06-03 21:46:48 PDT,1654318008604,1,set_4,23,9,Moderately,Not at all,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,Quite a bit,Very much so,Not at all,Not at all,Not at all,Yes,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-06-04/phone_promptresponse_clean_2022-06-04.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-06-04,2022-06-04 21:44:00 PDT,GMT-07:00,1654404240235,Completed,2022-06-04,2022-06-04 21:44:42 PDT,1654404282741,1,set_3,24,9,A little,A little,Moderately,A little,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Very much so,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2022-06-06/phone_promptresponse_clean_2022-06-06.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2022-06-06,2022-06-06 21:43:00 PDT,GMT-07:00,1654576980137,Completed,2022-06-06,2022-06-06 21:43:49 PDT,1654577029402,1,set_2,25,9,A little,Moderately,A little,Quite a bit,Extremely,A little,Moderately,Moderately,Moderately,Very much so,Very much so,Not at all,Moderately,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,,,Not at all,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2022-06-07/phone_promptresponse_clean_2022-06-07.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-06-07,2022-06-07 21:43:00 PDT,GMT-07:00,1654663380216,Completed,2022-06-07,2022-06-07 21:44:55 PDT,1654663495042,1,set_4,24,9,A little,A little,Moderately,Quite a bit,Extremely,A little,Moderately,A little,Quite a bit,Very much so,Very much so,A little,Moderately,Moderately,Yes,No,0,A little,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-06-08/phone_promptresponse_clean_2022-06-08.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-06-08,2022-06-08 21:20:00 PDT,GMT-07:00,1654748400215,Completed,2022-06-08,2022-06-08 21:20:50 PDT,1654748450874,1,set_4,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Very much so,Very much so,Not at all,Moderately,Quite a bit,Yes,No,0,Quite a bit,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2022-06-09/phone_promptresponse_clean_2022-06-09.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2022-06-09,2022-06-09 21:11:00 PDT,GMT-07:00,1654834260223,Completed,2022-06-09,2022-06-09 21:15:29 PDT,1654834529068,1,set_2,23,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,Extremely,Moderately,A little,Very much so,A little,Not at all,Moderately,Very much so,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Trying to decide
reliablydetaildebate@timestudy_com/2022-06-10/phone_promptresponse_clean_2022-06-10.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2022-06-10,2022-06-10 22:35:01 PDT,GMT-07:00,1654925701598,Completed,2022-06-10,2022-06-10 22:36:27 PDT,1654925787057,1,set_4,23,9,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,A little,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,Not sure,No,0,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
