.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
residentselfgutter@timestudy_com/2022-01-22/phone_promptresponse_clean_2022-01-22.csv,24,residentselfgutter,Daily,BURST,RANDOM,22,23,2022-01-22,2022-01-22 22:42:00 CST,GMT-06:00,1642912920334,Completed,2022-01-22,2022-01-22 23:50:46 CST,1642917046946,2,set_2,23,9,Not at all,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,,
residentselfgutter@timestudy_com/2022-01-23/phone_promptresponse_clean_2022-01-23.csv,25,residentselfgutter,Daily,BURST,RANDOM,22,23,2022-01-23,2022-01-23 22:48:00 CST,GMT-06:00,1642999680307,Completed,2022-01-23,2022-01-23 23:51:49 CST,1643003509675,2,set_2,48,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,No,Yes,,,,No,No,Not at all,Not at all,I am not experiencing viral symptoms,A little,Probably will,Trying to decide,Very much,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2022-01-24/phone_promptresponse_clean_2022-01-24.csv,44,residentselfgutter,Daily,TIME,RANDOM,21,22,2022-01-24,2022-01-24 21:41:04 CST,GMT-06:00,1643082064920,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-01-25/phone_promptresponse_clean_2022-01-25.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2022-01-25,2022-01-25 21:46:04 CST,GMT-06:00,1643168764213,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-01-27/phone_promptresponse_clean_2022-01-27.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-01-26,2022-01-26 22:41:00 CST,GMT-06:00,1643258460313,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-01-28/phone_promptresponse_clean_2022-01-28.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-01-27,2022-01-27 22:26:00 CST,GMT-06:00,1643343960305,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-01-29/phone_promptresponse_clean_2022-01-29.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-01-28,2022-01-28 22:27:00 CST,GMT-06:00,1643430420303,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-01-29,2022-01-29 22:14:00 CST,GMT-06:00,1643516040371,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-01-30/phone_promptresponse_clean_2022-01-30.csv,24,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-01-30,2022-01-30 22:26:00 CST,GMT-06:00,1643603160307,Completed,2022-01-30,2022-01-30 23:29:18 CST,1643606958112,2,set_2,48,9,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,No,Yes,,,,No,No,Not at all,Not at all,I am not experiencing viral symptoms,Quite a bit,Might,Yes,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2022-01-31/phone_promptresponse_clean_2022-01-31.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-01-31,2022-01-31 22:37:00 CST,GMT-06:00,1643690220289,Completed,2022-01-31,2022-01-31 23:08:16 CST,1643692096057,2,set_3,23,9,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2022-02-01,2022-02-01 23:16:53 CST,GMT-06:00,1643779013323,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-02,2022-02-02 22:21:00 CST,GMT-06:00,1643862060272,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,24,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-03,2022-02-03 22:34:00 CST,GMT-06:00,1643949240264,Completed,2022-02-03,2022-02-03 22:35:41 CST,1643949341357,1,set_4,23,9,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Not at all,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-04,2022-02-04 22:33:00 CST,GMT-06:00,1644035580310,PartiallyCompleted,,,,,set_4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,24,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-05,2022-02-05 22:35:01 CST,GMT-06:00,1644122101092,Completed,2022-02-05,2022-02-05 22:39:14 CST,1644122354074,1,set_2,23,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Trying to decide,,,,,,,,
residentselfgutter@timestudy_com/2022-02-07/phone_promptresponse_clean_2022-02-07.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-06,2022-02-06 22:19:00 CST,GMT-06:00,1644207540256,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-07,2022-02-07 22:25:00 CST,GMT-06:00,1644294300359,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,30,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-08,2022-02-08 22:45:00 CST,GMT-06:00,1644381900336,Completed,2022-02-08,2022-02-08 22:57:28 CST,1644382648603,2,set_2,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Not at all,A little,Not at all,Moderately,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,,,,,,,,
residentselfgutter@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,22,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-10,2022-02-10 22:11:00 CST,GMT-06:00,1644552660265,Completed,2022-02-10,2022-02-10 22:29:38 CST,1644553778951,2,set_4,25,9,Quite a bit,Moderately,A little,A little,Moderately,A little,A little,A little,Not at all,Moderately,A little,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-11,2022-02-11 22:41:00 CST,GMT-06:00,1644640860635,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2022-02-12,2022-02-12 22:18:00 CST,GMT-06:00,1644725880314,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2022-02-13,2022-02-13 23:31:00 CST,GMT-06:00,1644816660317,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,21,residentselfgutter,Daily,TIME,RANDOM,23,0,2022-02-14,2022-02-14 23:23:00 CST,GMT-06:00,1644902580230,Completed,2022-02-14,2022-02-14 23:56:22 CST,1644904582374,2,set_4,24,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Not at all,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Somewhat,,,,,,,
